"data.created_at";"data.id";"data.text";"data.public_metrics.retweet_count";"data.public_metrics.reply_count";"data.public_metrics.like_count";"data.public_metrics.quote_count";"meta.oldest_id";"meta.newest_id";"meta.result_count";"meta.next_token"
"195";"2021-10-19T12:16:20.000Z";1450435645655195648;"https://t.co/a0F22R5Hv7";45240;21105;390419;2818;1448850617661861888;1467965723876208640;100;"7140dibdnow9c7btw3z2gqyttro8qu7ooe1lborfsmvjq"
"196";"2021-10-18T21:31:31.000Z";1450212973314658304;"https://t.co/g5ulISeWxS";95400;24168;675043;20115;1448850617661861888;1467965723876208640;100;"7140dibdnow9c7btw3z2gqyttro8qu7ooe1lborfsmvjq"
"197";"2021-10-17T22:22:31.000Z";1449863421973913600;"I’ve thought about and … I’m not sorry for party rocking";16393;18850;187468;1537;1448850617661861888;1467965723876208640;100;"7140dibdnow9c7btw3z2gqyttro8qu7ooe1lborfsmvjq"
"198";"2021-10-17T22:20:36.000Z";1449862940610514944;"(\_/)
( •_•)
/ &gt;<U+0001F680>";52549;60422;416781;6647;1448850617661861888;1467965723876208640;100;"7140dibdnow9c7btw3z2gqyttro8qu7ooe1lborfsmvjq"
"199";"2021-10-17T02:42:44.000Z";1449566521357836288;"Thanks Cameron County, Brownsville &amp; South Padre for your support! Much appreciated. https://t.co/LAzZfKXwAG";3231;3871;42182;204;1448850617661861888;1467965723876208640;100;"7140dibdnow9c7btw3z2gqyttro8qu7ooe1lborfsmvjq"
"200";"2021-10-15T03:18:00.000Z";1448850617661861888;"Beta 10.3 releasing Friday next week to all cars with 99/100 safety score";1299;2595;25567;244;1448850617661861888;1467965723876208640;100;"7140dibdnow9c7btw3z2gqyttro8qu7ooe1lborfsmvjq"
"201";"2021-10-14T08:58:42.000Z";1448573970618327040;"RT @SpaceX: Crew-3 astronauts test out their flight hardware ahead of launch later this month https://t.co/nRW2mM6MpM";3928;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"202";"2021-10-14T07:57:30.000Z";1448558569922703360;"Can’t wait to be in Genshin Impact <U+0001F923>";33829;16135;305998;18494;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"203";"2021-10-12T01:17:01.000Z";1447733010074271744;"Starship Launch Site https://t.co/1pNMpc57Q2";9109;10219;112102;875;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"204";"2021-10-11T08:00:06.000Z";1447472059152408576;"Beta 10.2 now rolling out to cars with 100/100 safety score over 100 miles";1299;2646;26967;151;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"205";"2021-10-09T20:28:27.000Z";1446935612439863296;"RT @tobilindh: Party at #GigaBerlin https://t.co/ZvqARpueOp";2108;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"206";"2021-10-09T19:15:17.000Z";1446917199227146240;"RT @teslaownersSV: Giga Berlin right now <U+0001F633><U+0001F92F> @elonmusk https://t.co/ExC4bKKRa9";2571;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"207";"2021-10-09T08:19:53.000Z";1446752265012908032;"A few last minute concerns about this build. Release likely on Sunday or Monday. Sorry for the delay.";1167;3555;24840;220;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"208";"2021-10-09T08:16:56.000Z";1446751520909930496;"Giga Berlin-Brandenburg Spaß-Party heute!";4209;5691;87627;493;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"209";"2021-10-08T09:11:12.000Z";1446402790205579264;"If you’d like to join Tesla AI, but can’t easily move to Palo Alto or Austin, that is acceptable for extremely excellent candidates where inefficiency of distance is overcome by talent";1936;2795;41760;258;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"210";"2021-10-08T09:08:22.000Z";1446402077014515712;"Sorry if we’ve been too dumb to respond to you. Please cite evidence of exceptional ability in a few bullet points. Nothing else matters.";1570;2947;35340;234;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"211";"2021-10-08T09:04:45.000Z";1446401165965529088;"Please consider joining Tesla AI software or hardware teams! https://t.co/HgigdtenKN";5495;8178;76099;544;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"212";"2021-10-07T21:46:11.000Z";1446230398003027968;"RT @Tesla: Tesla Shareholder Meeting https://t.co/uEv7dE43dC";2124;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"213";"2021-10-07T14:50:51.000Z";1446125877494833152;"Starlink is designed for low to medium population density, which means we can hit max users in some areas fast. 

Please sign up early to ensure a spot. As more satellites roll out, SpaceX will be able to serve more. 

https://t.co/Q1VvqVmJ2i";4282;6744;42073;452;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"214";"2021-10-07T13:26:59.000Z";1446104772092772352;"FSD Beta 10.2 rolls out Friday midnight to ~1000 owners with perfect 100/100 safety scores. 

Rollouts will hold for several days after that to see how it goes. 

If that looks good, beta will gradually begin rolling out to 99 scores &amp; below.";5989;21140;81613;733;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"215";"2021-10-05T10:12:45.000Z";1445331116009967616;"RT @Tesla: NYC as seen through Model Y glass roof

<U+0001F4F8>: @Virus_City_ https://t.co/qY8TODtIQC";4916;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"216";"2021-10-04T01:41:58.000Z";1444840184500129792;"Floki Frunkpuppy https://t.co/xAr8T0Jfdf";36307;36629;408037;4955;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"217";"2021-10-03T12:43:00.000Z";1444644149395959808;"Walk this way … no, *this* way …
https://t.co/5DHEOh9Rke";1167;3511;19933;111;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"218";"2021-10-02T22:08:38.000Z";1444424110961041408;"Amazing show about @Inspiration4x mission! https://t.co/0nQua4jGiz";4314;5664;48706;385;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"219";"2021-10-02T18:04:35.000Z";1444362694165938176;"This is real btw";2212;4759;71551;233;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"220";"2021-10-02T18:03:40.000Z";1444362460459323392;"And thanks very much to our suppliers &amp; logistics partners for coming through despite great difficulties!";1146;1470;27308;50;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"221";"2021-10-02T17:58:50.000Z";1444361244996259840;"<U+2665><U+FE0F><U+2665><U+FE0F> Congrats Tesla team! <U+2665><U+FE0F><U+2665><U+FE0F> https://t.co/mPFAVePVVn";3435;3364;55023;234;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"222";"2021-10-02T17:55:39.000Z";1444360445888974848;"https://t.co/J58qKEWdN9";15306;8152;201247;1107;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"223";"2021-10-01T10:51:43.000Z";1443891369035042816;"With https://t.co/45B5nUBaxb &amp; Powerwall battery you are your own utility. 

24/7 clean, sustainable electricity. https://t.co/tqAxQMSuBD";4975;6939;53486;418;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"224";"2021-09-30T13:21:11.000Z";1443566598435049472;"RT @SpaceX: After its ~one-month stay at the @space_station, the Dragon spacecraft supporting SpaceX’s 23rd resupply mission for @NASA will…";3676;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"225";"2021-09-28T05:01:14.000Z";1442716005936078848;"Apologies, 10.2 release will be a week from Friday";799;2133;18932;122;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"226";"2021-09-28T04:23:38.000Z";1442706542839701504;"Wow, lot of interest in FSD beta! Plan is to roll out version 10.2 midnight Friday, then on-ramp ~1000 owners/day, prioritized by safety rating.";1121;2106;22240;209;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"227";"2021-09-25T00:31:30.000Z";1441560961593262080;"FSD Beta request button goes live tonight, but FSD 10.1 needs another 24 hours of testing, so out tomorrow night";4494;8108;63731;688;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"228";"2021-09-24T03:30:51.000Z";1441243705705254912;"RT @SpaceX: More pics from @inspiration4x return <U+2192> https://t.co/095WHX44BX https://t.co/Rxb49W4arV";4486;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"229";"2021-09-24T00:46:39.000Z";1441202383732699136;"https://t.co/2jsF5hTWCP";20294;8549;278183;1523;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"230";"2021-09-24T00:44:55.000Z";1441201947785121792;"https://t.co/4QNllqZ75o";33068;11849;462748;2527;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"231";"2021-09-21T20:45:46.000Z";1440416990204624896;"RT @DrSianProctor: The moment when me and my amazing crew, @rookisaacman, @ArceneauxHayley, @ChrisSembroski opened up the @SpaceX cupola fo…";7913;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"232";"2021-09-21T16:55:11.000Z";1440358962432339968;"RT @Tesla: Solar Roof powers Buffalo Heritage Carousel in NY <U+0001F31E> https://t.co/cxFFwmuQ2e";3367;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"233";"2021-09-21T03:41:19.000Z";1440159176685088768;"Just met with the @Inspiration4x crew in Florida to congratulate them in person. Such great people!";4294;5774;88151;282;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"234";"2021-09-18T23:13:01.000Z";1439366880310046720;"Congratulations @Inspiration4x!!!";8347;8137;124490;419;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"235";"2021-09-18T23:12:22.000Z";1439366720079204352;"RT @SpaceX: Splashdown! Welcome back to planet Earth, @Inspiration4x! https://t.co/94yLjMBqWt";16251;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"236";"2021-09-18T21:41:06.000Z";1439343752460574720;"RT @SpaceX: Dragon has entered its last orbit before reentry and splashdown <U+2192> https://t.co/bJFjLCzWdK https://t.co/rAeaXJLLIb";2356;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"237";"2021-09-18T19:01:40.000Z";1439303626565038080;"RT @SpaceX: Orbital moonrise https://t.co/vrx8Jzeu1t";5014;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"238";"2021-09-18T04:54:38.000Z";1439090465698041856;"Moving at ~23 times speed of sound, circling Earth every ~90 minutes https://t.co/AncsjFpirC";9872;4977;104805;605;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"239";"2021-09-17T21:45:15.000Z";1438982407487643648;"RT @SpaceX: The @inspiration4x crew is set to return to Earth on Saturday, September 18 with a targeted splashdown at 7:06 p.m. EDT in the…";2431;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"240";"2021-09-17T21:45:11.000Z";1438982388491689984;"RT @inspiration4x: Our crew chatted from space with the patients of @StJude! Watch the event here: https://t.co/LP6ZHOO8cq

Support St. Jud…";1765;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"241";"2021-09-17T18:12:05.000Z";1438928760846290944;"Please add your voice to the public comments. Support is greatly appreciated! 

Humanity’s future on the moon, Mars &amp; beyond depends upon it.

Thanks, 
Elon https://t.co/5K6Wda57EP";5883;6368;42686;454;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"242";"2021-09-17T17:33:45.000Z";1438919113859010560;"RT @SpaceX: The @Inspiration4x crew will share a live on-orbit update about their multi-day journey aboard the Dragon spacecraft at ~5:00 p…";2913;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"243";"2021-09-17T06:11:49.000Z";1438747500010168320;"Good feedback from FSD Beta 10 users! 10.0.1 point release rolling out now. 

10.1 rolls out a week from Friday with beta request button.";2697;4418;43272;330;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"244";"2021-09-17T05:47:16.000Z";1438741322538622976;"RT @inspiration4x: The crew of #Inspiration4 had an incredible first day in space! They’ve completed more than 15 orbits around planet Eart…";9867;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"245";"2021-09-16T19:51:15.000Z";1438591328082923520;"Just spoke with @inspiration4x crew. All is well.";5384;6722;108234;391;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"246";"2021-09-16T05:24:18.000Z";1438373154309779456;"RT @SpaceX: View from Dragon’s cupola https://t.co/Z2qwKZR2lK";15918;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"247";"2021-09-15T21:55:55.000Z";1438260315272228864;"RT @SpaceX: During their multi-day journey, the @Inspiration4x crew will conduct scientific research designed to advance human health on Ea…";1917;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"248";"2021-09-15T20:07:54.000Z";1438233134236160000;"RT @SpaceX: Crew send off before they make their way to Launch Complex 39A https://t.co/pa5pXaAdNm";4589;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"249";"2021-09-15T19:30:22.000Z";1438223685438119936;"RT @SpaceX: All systems and weather are looking good for today’s Falcon 9 launch of Dragon’s first all-civilian spaceflight. Webcast will g…";4371;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"250";"2021-09-15T05:58:00.000Z";1438019248589258752;"Watch Countdown on Netflix about Inspiration4 mission launching today";8491;8370;110730;587;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"251";"2021-09-15T05:43:34.000Z";1438015617378947072;"RT @SpaceX: Falcon 9 and Dragon on pad 39A in Florida. Five-hour launch window for @inspiration4x opens at 8:02 p.m. EDT on September 15 ht…";4143;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"252";"2021-09-14T09:12:21.000Z";1437705768405458944;"RT @SpaceX: Dragon’s first all-civilian crew https://t.co/bJFjLCilmc https://t.co/BefnuerQa2";7297;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"253";"2021-09-13T04:09:51.000Z";1437267254564073472;"Whether it’s stamp collectors in Andorra or petticoat aficionados in Lichtenstein, none can resist!";613;1427;17922;60;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"254";"2021-09-13T01:02:32.000Z";1437220114613555200;"Gravitas https://t.co/DyIcmeKxz7";6793;3702;143366;423;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"255";"2021-09-13T00:38:37.000Z";1437214098274537472;"Nicheman (power of appealing to niche audiences) strikes again hahaha";924;1509;27282;116;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"256";"2021-09-13T00:01:47.000Z";1437204825800851456;"Emojilution https://t.co/oXfiGkpdkO";6864;5464;108753;767;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"257";"2021-09-12T22:22:39.000Z";1437179881260032000;"Floki has arrived https://t.co/2MiUKb91FT";23466;20220;327650;4004;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"258";"2021-09-12T17:53:48.000Z";1437112222698909696;"https://t.co/3c18VldRrn";21504;6712;222215;1606;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"259";"2021-09-11T02:04:49.000Z";1436511012979683328;"RT @SpaceX: Falcon 9 and Dragon in the hangar at Launch Complex 39A ahead of launching @inspiration4x https://t.co/xSygsTmuHY";3732;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"260";"2021-09-10T19:56:03.000Z";1436418211919052800;"RT @inspiration4x: Our #Inspiration4 crew has completed astronaut training at @SpaceX’s headquarters in Hawthorne, CA and is en route to Ke…";2310;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"261";"2021-09-10T10:59:07.000Z";1436283089215442944;"Metallurgy Rulz";4356;6306;75689;575;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"262";"2021-09-10T09:50:20.000Z";1436265776550490112;"POV Hardcore https://t.co/8SmXeGfpY7";2281;3295;39084;195;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"263";"2021-09-09T22:04:46.000Z";1436088215186911232;"Next will be modified Plaid with added aero surfaces, carbon brakes &amp; track tires (all things that can be done without Tesla being in the loop)";1244;1751;31158;94;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"264";"2021-09-09T21:58:55.000Z";1436086743720251392;"Tesla Model S Plaid just set official world speed record for a production electric car at Nurburgring. Completely unmodified, directly from factory. https://t.co/AaiFtfW5Ht";10434;6311;126018;1267;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"265";"2021-09-06T17:46:56.000Z";1434936166978105344;"RT @netflix: On Sept 6, you’ll meet the four civilians going into space.
On Sept 13, you’ll see them prepare.
On Sept 15, you’ll watch the…";8078;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"266";"2021-09-04T04:04:40.000Z";1434004460213207040;"RT @ErcXspace: Starbase 2023.

#SpaceX #Starship https://t.co/FGcbtZvOCc";6522;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"267";"2021-09-03T08:47:10.000Z";1433713164546293760;"Time is the ultimate currency";70155;32177;473191;6823;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"268";"2021-09-02T00:37:51.000Z";1433227637351088128;"Looks promising that Beta 10.1, about 2 weeks later, will be good enough for public opt in request button";1617;3768;33586;243;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"269";"2021-09-02T00:32:46.000Z";1433226358398734336;"FSD Beta 10 rolls out midnight Friday next week";3671;4551;62000;417;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"270";"2021-09-01T05:35:30.000Z";1432940155191500800;"RT @SpaceX: Landing in the dark through clouds https://t.co/kRaAhgcWjf";10497;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"271";"2021-09-01T01:52:22.000Z";1432884001967013888;"RT @SpaceX: A Shortfall of Gravitas returns to port with Falcon 9 after its first mission https://t.co/PPFQEpFo1Z";4444;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"272";"2021-08-31T21:30:11.000Z";1432818021836357632;"https://t.co/YUt6Ltz2B6";15102;7166;546196;846;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"273";"2021-08-31T00:17:47.000Z";1432497810004402176;"The dark side of OnlyFans … https://t.co/EpMP1q62jn";54815;11995;590012;4696;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"274";"2021-08-31T00:03:21.000Z";1432494177674203136;"Time to stop projecting &amp; cool off https://t.co/gULCBmoxjy";8195;5212;144946;717;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"275";"2021-08-30T23:52:09.000Z";1432491362105143296;"No worries, situation is under control https://t.co/EUkcGRdBPw";44992;8050;408199;4582;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"276";"2021-08-30T09:55:45.000Z";1432280874616250368;"Stage Zero";1186;1737;36750;78;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"277";"2021-08-30T09:12:53.000Z";1432270085415124992;"SpaceX will try to catch largest ever flying object with robot chopsticks.

Success is not guaranteed, but excitement is!

https://t.co/75yMgIWOwE";5393;4748;77015;492;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"278";"2021-08-29T06:33:47.000Z";1431867661164687360;"Falcon about to launch Dragon to @Space_Station https://t.co/bDd3GxQXMC";4541;4051;38594;230;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"279";"2021-08-28T23:37:00.000Z";1431762773185376256;"Flying over Starbase https://t.co/poSDG3pIq8";7653;4707;122120;496;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"280";"2021-08-28T20:38:16.000Z";1431717794001850368;"https://t.co/oXYnEUZW18";17304;7467;228816;865;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"281";"2021-08-28T07:11:12.000Z";1431514687376658432;"RT @NASA: <U+0001F680>@Space_Station, your package is ready for delivery.

Tomorrow, Aug. 28, a @SpaceX Dragon spacecraft launches to the orbiting lab…";2382;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"282";"2021-08-26T04:00:13.000Z";1430741847861829632;"RT @SpaceX: Static fire test complete – targeting Saturday, August 28 at 3:37 a.m. EDT for Falcon 9 launch of Dragon’s 23rd cargo resupply…";1904;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"283";"2021-08-25T22:12:10.000Z";1430654259255783424;"<U+270C><U+FE0F> https://t.co/lwg9Ke6cjP";9200;10623;148542;683;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"284";"2021-08-23T21:52:27.000Z";1429924523822829568;"Our license applications are pending in many more countries. Hoping to serve Earth soon!";1737;2972;46265;182;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"285";"2021-08-23T21:47:46.000Z";1429923342044176384;"Now serving <U+0001F1FA><U+0001F1F8> <U+0001F1E8><U+0001F1E6> <U+0001F1EC><U+0001F1E7> <U+0001F1E9><U+0001F1EA> <U+0001F1EB><U+0001F1F7> <U+0001F1E6><U+0001F1F9> <U+0001F1F3><U+0001F1F1> <U+0001F1EE><U+0001F1EA> <U+0001F1E7><U+0001F1EA> <U+0001F1E8><U+0001F1ED> <U+0001F1E9><U+0001F1F0> <U+0001F1F5><U+0001F1F9> <U+0001F1F3><U+0001F1FF> <U+0001F1E6><U+0001F1FA>";2516;4343;58732;377;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"286";"2021-08-23T20:43:30.000Z";1429907171639103488;"100k terminals shipped!
https://t.co/Q1VvqVmJ2i";6327;11035;83981;816;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"287";"2021-08-23T20:42:10.000Z";1429906835872485376;"Nine rings for mortal men";1115;2032;25445;182;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"288";"2021-08-23T20:10:27.000Z";1429898852673343488;"The Guns of August https://t.co/m7J2sJVNIT";3318;4515;43108;473;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"289";"2021-08-21T04:26:08.000Z";1428936432907821056;"Do they even know about the delta variant!?";9400;12852;210201;975;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"290";"2021-08-20T20:01:49.000Z";1428809514946416640;"https://t.co/EOBHkQvFPR";42436;20703;445823;4275;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"291";"2021-08-20T03:18:02.000Z";1428556907745214464;"RT @Tesla: Join us to build the future of AI <U+2192> https://t.co/Gdd4MNet6q https://t.co/86cXMVnJ59";8021;0;0;0;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"292";"2021-08-20T03:17:42.000Z";1428556821061541888;"https://t.co/AIUidLiHkK";8307;9144;114699;931;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"293";"2021-08-20T00:57:15.000Z";1428521477624631296;"On now https://t.co/mhHOGt7fdI";2851;4383;38957;154;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
"294";"2021-08-14T14:58:49.000Z";1426558939336937472;"Mad respect for the makers";14090;14153;219196;1100;1423701991587344384;1448573970618327040;100;"7140dibdnow9c7btw3z1m5308zlje4lnaacqfs1un22ig"
